142,461
142,444
507,463
507,452
886,463
886,451
993,462
993,445
1148,447
1148,423
1446,455
1446,443
1651,457
1651,440
1792,442
1792,418
2083,448
2083,432
2375,457
2375,449
2745,461
2745,449
2887,461
2887,446
2925,444
2925,422
3240,446
3240,432
3703,459
3703,440
4107,459
4107,443
4229,444
4229,421
4603,455
4603,440
4772,462
4772,447
4938,449
4938,422
5356,449
5356,433
5863,455
5863,449
6096,462
6096,452
6140,451
6140,429
6346,443
6346,422
6783,455
6783,437
7228,463
7228,454
